;;;;;;;;;;;;;;;;;;;;;;;;;
Прайс-лист для партнера ;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Прайс-лист;;;;;;;;;;;;;;;;;;;;;;;;;
4 сентября 2023 г.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Наименование товаров;Цена за ед.;;Кол-во в упаковке;Страна / Производитель;"Количество на 
складах";;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
01. МЯСО, ПТИЦА И МЯСНАЯ ГАСТРОНОМИЯ;;;;;;;;;;;;;;;;;;;;;;;;;
01.1 Мясная гастрономия;;;;;;;;;;;;;;;;;;;;;;;;;
"01.1.03 Мясные изедлия  ""Златиборац""";;;;;;;;;;;;;;;;;;;;;;;;;
"				Огурцы марин. (слайсы) ""Флорека"" пл. пакет (1 кг/1,800 кг/1,820 кг) упак. 5 шт.";267,81;шт;6;"ООО ""Агроника"" (Россия)";457;;;;;;;;;;;;;;;;;;;;
"				Огурцы марин. целые 6-9 см ""Флорека"" пл. пакет (1,800кг/1,820 кг) короб (9 кг/9,300 кг - 5 пакетов)";1 885,72;упак;1;"ООО ""Агроника"" (Россия)";3;;;;;;;;;;;;;;;;;;;;
				Огурцы маринованные 6-9 см «ARTIGIANO» ст./б. (720 мл/670 г) упак. 12 шт. РУБ.;145,87;шт;1;;60;;;;;;;;;;;;;;;;;;;;
ПОМИДОРЫ И ТОМАТНАЯ ПАСТА:;;;;;;;;;;;;;;;;;;;;;;;;;
"				Томатная паста ""Голдис"" ж/б (0,800 кг/0,875 кг) кор. 12 шт.Россия";145,98;шт;12;"РОССИЯ/Консервное предприятие ""ШАХД ИРАН""";1 029;;;;;;;;;;;;;;;;;;;;
				Томаты MIKADO Черри маринов. с/б (0,680 кг) упак. 8 шт;106,54;шт;8;;570;;;;;;;;;;;;;;;;;;;;
"				Томаты ЧЕРРИ маринованные ""Знаток"" ст/б (0,680 кг) упак. 8 шт";114,71;шт;8;РОССИЯ;29;;;;;;;;;;;;;;;;;;;;
ПРОЧЕЕ:;;;;;;;;;;;;;;;;;;;;;;;;;
				Маслины Каламата с костью DELPHI (3,000 кг/3,380 кг) кор. 3 шт.;1 486,12;шт;3;ГРЕЦИЯ/Intercomm Foods S.A.;24;;;;;;;;;;;;;;;;;;;;
"				Хрен сливочный ""Kuhne"" (0,250 кг) кор. 6шт.";239,4;шт;6;"Германия/Фирма ""Karl Kuhne KG"" (GmbH & Co.)";323;;;;;;;;;;;;;;;;;;;;
"			Кукуруза сладкая в зернах ""Бондюэль"" ж/б  (0,670 кг/0,850 мл)  упак. 12 шт.";191,7;шт;12;ВЕНГРИЯ/Bonduelle Central Europe Kft;435;;;;;;;;;;;;;;;;;;;;
"			Маслины Каламата БЕЗ КОСТОЧКИ  ""Delphi"" (3,100 кг/3,380 кг) кор. 3 шт.";1 915,54;шт;3;ГРЕЦИЯ/Intercomm Foods S.A.;28;;;;;;;;;;;;;;;;;;;;
"			Оливки Каламата с косточкой "" Elita "" ж/б (2,500 кг/4,495 кг) упак.3 шт Греция";3 054;шт;3;ГРЕЦИЯ;12;;;;;;;;;;;;;;;;;;;;
"			Таджасские оливки б/к в оливковом масле экстраверджине ""Анфоссо"" (0,950 кг/1,400 кг) ст./б. кор. 6 шт.";1 759,31;шт;6;Италия/Anfosso;107;;;;;;;;;;;;;;;;;;;;
"			Таджасские оливки без косточки в масле ""Анфоссо"" (0,185 кг) ст./б. кор. 12 шт.";512,3;шт;12;Италия/Anfosso;152;;;;;;;;;;;;;;;;;;;;
"			Таджасские оливки с косточкой в рассоле ""Анфоссо"" (0,950 кг/1,550 кг) ст./б. кор. 6 шт.";1 347,47;шт;6;Италия/Anfosso;14;;;;;;;;;;;;;;;;;;;;
"			Фасоль красная ""Бондюэль"" (0,400 кг/0,495 кг/425 мл) ж/б кор. 12 шт.";128,39;шт;12;Бондюэль Сентрал Юроп;14;;;;;;;;;;;;;;;;;;;;
ОВОЩНАЯ КОНСЕРВАЦИЯ ПЕРЕЦ ХАЛАПЕНЬО ИМПОРТ;;;;;;;;;;;;;;;;;;;;;;;;;
"			Перец ""Чипотле"" маринованный в соусе Адобо (0,312 кг)  ж/б кор. 12 шт.";242,73;шт;12;МЕКСИКА/Empacadora San Marcos S.A. De C.V.;35;;;;;;;;;;;;;;;;;;;;
			Перец Халапеньо маринованный резанный (2,75 кг) ж/б кор. 6 шт.(Сан Маркос);838,49;шт;6;МЕКСИКА/Empacadora San Marcos S.A. De C.V.;290;;;;;;;;;;;;;;;;;;;;
			Перец Халапеньо резаный (0,737 кг) ж/б кор. 12 шт (Сан Маркос);279,93;шт;12;МЕКСИКА/Empacadora San Marcos S.A. De C.V.;233;;;;;;;;;;;;;;;;;;;;
			Перец Халапеньо резаный маринованный «Antica Napoli» (2,27 кг/1,700 кг) упак 6 шт.;506,78;шт;6;Sibas Gida San. ve Tic. A.S.»,;102;;;;;;;;;;;;;;;;;;;;
			Перец Халапеньо резаный маринованный тз. «segreti d’artigiano» (0,840 кг/850 мл) упак. 12 шт;274,72;шт;12;ИНДИЯ/Ken Agritech PVT.LTD;18;;;;;;;;;;;;;;;;;;;;
			Халапеньо резаный маринованный «Antica Napoli» (2,27 кг/2,37 л) упак 6 шт;571,95;шт;6;ТУРЦИЯ;10;;;;;;;;;;;;;;;;;;;;
ОВОЩНАЯ КОНСЕРВАЦИЯ: ANTICA NAPOLI;;;;;;;;;;;;;;;;;;;;;;;;;
"ОВОЩНАЯ КОНСЕРВАЦИЯ   ""ALFI""";;;;;;;;;;;;;;;;;;;;;;;;;
				Томаты сушеные в масле пакет ALFICHEF (1,000 кг) упак. 6 шт.;1 184,9;шт;6;Италия;24;;;;;;;;;;;;;;;;;;;;
"ТОМАТЫ ОЧИЩЕННЫЕ ""ANTICA NAPOLI""";;;;;;;;;;;;;;;;;;;;;;;;;
				Томаты очищенные целые желтые в томатном соке ж/б Casa Marrazzo (2,500 кг) упак. 6 шт. Marrazzo;1 019,36;шт;6;Conserve Marrazzo Carmine Srl;6;;;;;;;;;;;;;;;;;;;;
				Томаты очищенные целые желтые в томатном соке ж/б (2,500 кг) упак. 6 шт. Marrazzo Carmine;1 057,35;шт;6;Италия;3;;;;;;;;;;;;;;;;;;;;
				Томаты очищенные целые San Marzano  DOP Casa Marrazzo ж/б (2,500 кг) ж/б упак. 6 шт.;1 489,57;шт;6;Conserve Marrazzo Carmine Srl;3;;;;;;;;;;;;;;;;;;;;
				Томаты очищенные целые San Marzano DOP Casa Marrazzo ж/б (2,500 кг) ж/б упак. 6 шт.;767,59;шт;6;Италия/Conserve Marrazzo Carmine Srl;57;;;;;;;;;;;;;;;;;;;;
"				Томаты очищенные целые в томатном соке ""Antica Napoli"" ж/б (2,500 кг) упак. 6 шт.";651,49;шт;6;Италия;2 407;;;;;;;;;;;;;;;;;;;;
				Томаты очищенные целые желтые в томатном соке ж/б Casa Marrazzo (2,500 кг) упак. 6 шт. Marrazzo;702,18;шт;6;Италия/Conserve Marrazzo Carmine Srl;101;;;;;;;;;;;;;;;;;;;;
"ТОМАТЫ РЕЗАНЫЕ ""ANTICA NAPOLI и ИМПОРТ""";;;;;;;;;;;;;;;;;;;;;;;;;
"				Томаты резаные кубиками в томатном соке ""Cavesina"" ж/б (2,500 кг) упак. 6 шт.";651,49;шт;6;Италия;29;;;;;;;;;;;;;;;;;;;;
			Каперсы с уксусом «Antica Napoli» (105 мл/0,110 кг) упак 12шт;124,54;шт;12;ТУРЦИЯ/Sibas Gida San. ve Tic. A.S.»,;83;;;;;;;;;;;;;;;;;;;;
"			Оливки Белла ди Чериньола ""Antica Napoli"" ст./банка (0,530 кг) упак. 6 шт.";403,24;шт;6;Италия/Cirillo Group S.r.I.;527;;;;;;;;;;;;;;;;;;;;
			Оливки Гаэта  ст./банка (1062 мл/1,064 кг) упак. 6 шт.;454,9;шт;6;Италия;29;;;;;;;;;;;;;;;;;;;;
			Оливки Леччино без косточки  ст./банка (1062 мл/0,994 кг) упак. 6 шт.;466,38;шт;6;Италия/Cirillo Group S.r.I.;11;;;;;;;;;;;;;;;;;;;;
			Оливки Ночеллара  ст./банка (1062 мл/1,016 кг) упак. 6 шт.;512,3;шт;6;Италия/Cirillo Group S.r.I.;87;;;;;;;;;;;;;;;;;;;;
			Перец сладкий желтый Бикиньо мини  ISTA (0,780 кг/0,330 кг) упак. 12 шт.;1 225,49;шт;12;Италия;48;;;;;;;;;;;;;;;;;;;;
			Перец сладкий красный Бикиньо мини  ISTA  (0,780 кг/0,330 кг) упак. 12 шт.;1 168,09;шт;12;Италия;73;;;;;;;;;;;;;;;;;;;;
"			Продукт томатный концентрированный: томатная паста ""Doppio concentrato"" (с массовой долей сухих веществ 28-30%) т.з. ""Antica Napoli"" (0,800 кг) упак. 12 шт. Consar";380,28;шт;12;Италия/Consar S.p.A ;43;;;;;;;;;;;;;;;;;;;;
"			Продукт томатный концентрированный: томатная паста ""Doppio concentrato"" (с массовой долей сухих веществ 28-30%) т.з. ""Antica Napoli"" (2,200 кг) упак. 6 шт. Consar";980,11;шт;6;Италия/Consar S.p.A ;60;;;;;;;;;;;;;;;;;;;;
"			Томаты вяленые ""Antica Napoli"" в масле ст./б. сух. вес 1,000 кг (1,500 кг) упак. 6 шт.";1 381,91;шт;6;Cirillo Group S.r.I.;233;;;;;;;;;;;;;;;;;;;;
"			Томаты для приготовления соуса Antica Napoli ""Pronto Pizza"" (4,000 кг/4,050 кг) упак. 3 шт";1 106,39;шт;3;Италия/Sica S.r.l.;132;;;;;;;;;;;;;;;;;;;;
"			Томаты мелконарезанные ""Solana"" ал. пакет (5,000 кг) упак. 2 шт.";2 444,88;упак;1;Италия;96;;;;;;;;;;;;;;;;;;;;
"			Томаты резаные кубиками ""Solana"" ал. пакет (5,000 кг) упак. 2 шт.";2 678,12;упак;1;Италия;7;;;;;;;;;;;;;;;;;;;;
"ФАСОЛЬ И НУТ  ""PENTOLATA/ARTIGIANO"":";;;;;;;;;;;;;;;;;;;;;;;;;
			Горох нут консервированный «ARTIGIANO» ж/б (2,500 кг) упак. 6 шт.;578,15;шт;6;Италия/FRANZESE S.p.A. Industria Concerve Alimentari;99;;;;;;;;;;;;;;;;;;;;
"			Фасоль белая консервированная Каннеллини ""segreti d’Artigiano"" ж/б (0,400 кг/425 мл) упак. 24 шт.";119,11;шт;24;Италия/FRANZESE S.p.A. Industria Concerve Alimentari;218;;;;;;;;;;;;;;;;;;;;
"			Фасоль белая консервированная Каннеллини ""Pentolata"" ж/б (2,500 кг) упак. 6 шт.";454,19;шт;6;Италия/FRANZESE S.p.A. Industria Concerve Alimentari;30;;;;;;;;;;;;;;;;;;;;
"			Фасоль красная консервированная Ред Кидней ""segreti d’Artigiano"" ж/б (0,400 кг/425 мл) упак. 24 шт.";104,76;шт;24;Италия/FRANZESE S.p.A. Industria Concerve Alimentari;462;;;;;;;;;;;;;;;;;;;;
"ОЛИВКИ  ""ИАН-КОМАРО"":";;;;;;;;;;;;;;;;;;;;;;;;;
"		Оливки ""КОМАРО"" резаные (3,100 кг) ж/б кор. 6 шт.";718,16;шт;6;Испания/INDUSTRIAS ALIMENTARIAS DE NAVARRA, S.A.U.;30;;;;;;;;;;;;;;;;;;;;
ФРУКТОВАЯ КОНСЕРВАЦИЯ:;;;;;;;;;;;;;;;;;;;;;;;;;
"ФРУКТОВАЯ КОНСЕРВАЦИЯ ""ИМПОРТ""";;;;;;;;;;;;;;;;;;;;;;;;;
			Абрикосы в сиропе половинки ж/б (2500 г/2650 мл) упак. 6 шт. usd;545,54;шт;1;Китай;395;;;;;;;;;;;;;;;;;;;;
			Абрикосы половинки в сиропе ж/б (0,820 кг/850 мл) упак. 12 шт. usd;221,34;шт;12;FUJIAN TONGFA FOODS GROUP CO., LTD;182;;;;;;;;;;;;;;;;;;;;
"			Ананасы резанные кольцами в сиропе ""Lofe"" (3100мл/ 3050 г) кор. 6 шт.";811,15;шт;6;;157;;;;;;;;;;;;;;;;;;;;
"			Ананасы резанные кусочками в сиропе ""Lofe"" (3100мл/ 3050 г) кор. 6 шт.";804,64;шт;6;;76;;;;;;;;;;;;;;;;;;;;
"			Ананасы резаные кольцами в сиропе ""ARTIGIANO"" (580 мл/ 565 г) упак. 24 шт.";145,82;шт;24;Таиланд/Takerng Pineapple Industrial Co., Ltd;120;;;;;;;;;;;;;;;;;;;;
"			Ананасы резаные кусочками в сиропе ""ARTIGIANO""   (580 мл/ 565 г) упак. 24 шт.";154,94;шт;24;Таиланд;32;;;;;;;;;;;;;;;;;;;;
"			Ананасы резаные кусочками в сиропе ""Segreti d’Artigiano"" (3100 мл/3050 г) упак. 6 шт.";785,11;шт;6;Таиланд/Takerng Pineapple Industrial Co., Ltd;31;;;;;;;;;;;;;;;;;;;;
"			Манго ломтики  в сиропе ""Lofe"" (0,425 кг) кор. 24 шт.";130,2;шт;24;Таиланд;49;;;;;;;;;;;;;;;;;;;;
"			Манго ломтики в сиропе ""ARTIGIANO"" (0,425 кг/440 мл) упак. 24 шт.";118,48;шт;24;Таиланд/Takerng Pineapple Industrial Co., Ltd;116;;;;;;;;;;;;;;;;;;;;
"			Мандарины дольки в сиропе ""segreti d’artigiano"".  (0,312 кг/314 мл) 24 шт";111,97;шт;24;Китай/Zigui County Qugu Food CO., LTD;142;;;;;;;;;;;;;;;;;;;;
"			Мандарины дольки в сиропе ""ARTIGIANO""  (0,312 кг/314 мл) 24 шт.";91,31;шт;24;Китай/Zigui County Qugu Food CO., LTD;118;;;;;;;;;;;;;;;;;;;;
"			Мандарины дольки в сиропе ""segreti d’artigiano"" (3,000 кг/3100 мл) 6 шт";894,47;шт;6;Китай/Zigui County Qugu Food CO., LTD;135;;;;;;;;;;;;;;;;;;;;
"			Персики в сиропе половинками ""Segreti d’Artigiano"" (0,820 кг/850 мл) упак. 12 шт.";221,34;шт;12;FUJIAN TONGFA FOODS GROUP CO., LTD;373;;;;;;;;;;;;;;;;;;;;
"			Персики в сиропе половинками ""Segreti d’Artigiano"" (3000 г/3100 мл) упак. 6 шт.";747,35;шт;6;Китай/FUJIAN TONGFA FOODS GROUP CO., LTD;86;;;;;;;;;;;;;;;;;;;;
			Персики в сиропе половинками (850 мл/820 г) кор. 12 шт. USD;210,92;шт;12;FUJIAN TONGFA FOODS GROUP CO., LTD;19;;;;;;;;;;;;;;;;;;;;
"		Вишня коктейльная красная с веточкой ""Делькофф"", ""Проф Ингредиенты"" (0,680 кг/1,085 кг/720 мл) кор. 12шт.";387,41;шт;12;"Китай/Weifang Sunshine Food Co. Ltd; Adu Food Group Limited...";187;;;;;;;;;;;;;;;;;;;;
"		Груши в сиропе ""Делькофф"" (0,820 кг/850 мл) кор. 12 шт.";189,01;шт;12;Китай/Shandong Wanlilai Food Co. Ltd.;85;;;;;;;;;;;;;;;;;;;;
"		Личи в сиропе ""MAKANAN"" (0,567кг) упак. 12 шт. Китай";263,58;шт;12;CHINA KUNYU INDUSTRIAL CO.,LIMITED;49;;;;;;;;;;;;;;;;;;;;
06. Замороженные овощи, ягоды и пюре, аппетайзеры;;;;;;;;;;;;;;;;;;;;;;;;;
ЗАМОРОЖЕННЫЕ ОВОЩИ:;;;;;;;;;;;;;;;;;;;;;;;;;
"ЗАМОРОЖЕННЫЕ ОВОЩИ ""MIMA Foods"":";;;;;;;;;;;;;;;;;;;;;;;;;
			Цветная капуста зеленая быстрозамороженная упак. 10 кг Египет Mima Foods;1 280,05;упак;1;ЕГИПЕТ/MIMA Foods;9;;;;;;;;;;;;;;;;;;;;
"ЗАМОРОЖЕННЫЕ ОВОЩИ ""NOVA"":";;;;;;;;;;;;;;;;;;;;;;;;;
			Капуста брокколи б/м упак 10 кг Эквадор;3 132,61;упак;1;NOVA Alimentos Alimennovasa S.A.NOVA Alimentos Alimennovasa S.A.;70;;;;;;;;;;;;;;;;;;;;
"ЗАМОРОЖЕННЫЕ ОВОЩИ ""АРДО"":";;;;;;;;;;;;;;;;;;;;;;;;;
			Каштаны замороженные  (1,000 кг) упак. 10 шт;575,68;шт;10;Китай/SHANDONG KING GREEN FOODSTUFF CO.,LTD.;43;;;;;;;;;;;;;;;;;;;;
"			Шпинат листья в блоке с/м ""Ардо"" (1,45 кг) кор.12 шт.";230,66;шт;12;;195;;;;;;;;;;;;;;;;;;;;
ЗАМОРОЖЕННЫЕ ОВОЩИ Global Food link;;;;;;;;;;;;;;;;;;;;;;;;;
"			Гуакамоле ""Guacamole mild"" заморож. п/п (950 г) упак. 12 шт.";792,19;шт;12;ПЕРУ/ GASTRONOMIC FRUITS S.A.C;32;;;;;;;;;;;;;;;;;;;;
ЗАМОРОЖЕННЫЕ ОВОЩИ ДРУГИХ ПРОИЗВОДИТЕЛЕЙ;;;;;;;;;;;;;;;;;;;;;;;;;
"			Кукуруза в початках ""Часар"" с/м (0,500 кг/505 кг - 2 початка) упак. 16 шт.";119,6;шт;16;"ООО ""Кудиновский мясной комплекс""";560;;;;;;;;;;;;;;;;;;;;
			Шпинат резаный с/м упак. 10 кг;1 831,84;шт;1;Китай/QINGDAO HARTHN-RITUNE CORP. LTD;1;;;;;;;;;;;;;;;;;;;;
ЗАМОРОЖЕННЫЕ ОВОЩИ ИМПОРТ:;;;;;;;;;;;;;;;;;;;;;;;;;
"ЗАМОРОЖЕННЫЕ ОВОЩИ ""ITM SISTEM d.o.o. Beograd"":";;;;;;;;;;;;;;;;;;;;;;;;;
"				Фасоль зеленая стручковая резаная быстрозамороженная ""AF Hladnjača Sistem d.o.o. Apatin"" (2,500 кг) упак. 4 шт. Сербия";487,3;шт;4;СЕРБИЯ;269;;;;;;;;;;;;;;;;;;;;
			Капуста брокколи быстрозамороженная упак. 10 кг Египет;1 394,51;упак;1;ЕГИПЕТ;7;;;;;;;;;;;;;;;;;;;;
			Цветная капуста быстрозамороженная (2,500 кг) упак. 4 шт. Египет;284,51;шт;4;ЕГИПЕТ/GREEN VISION EGYPT FOR INVESTMENT AND TRADEGREEN VISION EGYPT FOR INVESTMENT AND TRADE;54;;;;;;;;;;;;;;;;;;;;
			Цветная капуста быстрозамороженная упак. 10 кг Египет;1 532,45;упак;1;ЕГИПЕТ/GREEN VISION EGYPT FOR INVESTMENT AND TRADEGREEN VISION EGYPT FOR INVESTMENT AND TRADE;10;;;;;;;;;;;;;;;;;;;;
"ЗАМОРОЖЕННЫЕ ОВОЩИ, СМЕСИ ""БОНДЮЭЛЬ"":";;;;;;;;;;;;;;;;;;;;;;;;;
"			Горошек зеленый ""Бондюэль"" с/м (2,500 кг) упак. 4 шт. Россия";561,54;шт;12;"ООО ""Бондюэль-Белгород""";83;;;;;;;;;;;;;;;;;;;;
"			Фасоль стручковая зеленая тонкая целая, готовая к уп. ""Бондюэль"" с/м (2,500 кг/2,680 кг) упак. 4 шт.";759,09;шт;4;Франция/Bonduelle Europe Long Life SAS;240;;;;;;;;;;;;;;;;;;;;
"			Фасоль стручковая зеленая целая экстра-тонкая""Бондюэль"" с/м (2,500 кг) упак. 4 шт.";611,65;шт;4;"ООО ""Бондюэль - Белгород"" (Россия)";128;;;;;;;;;;;;;;;;;;;;
"ПРОДУКЦИЯ ""АРДО"" (ЛОКАЛ):";;;;;;;;;;;;;;;;;;;;;;;;;
"			Спаржа зеленая с/м ""Ардо"" (1,000 кг/1,015 кг) кор. 10 шт.";696,23;шт;10;Китай/Shandong New Star Foodstuffs Co.. Ltd;415;;;;;;;;;;;;;;;;;;;;
"		Горошек зеленый с/м  т.м  ""и Зимой и Летом"" (0,400 кг) упак.20 шт Россия";98,9;шт;20;"ООО ""Мир Заморозки""";151;;;;;;;;;;;;;;;;;;;;
		Зеленые соевые бобы Эдамаме  FAM BAM в стручках  с/м  (0,500 кг) упак.20 шт Китай;204,9;шт;20;KAIYUAN TRANSCEND FOOD LTD;30;;;;;;;;;;;;;;;;;;;;
		Зеленые соевые бобы Эдамаме  FAM BAM очищенные  с/м  (0,500 кг) упак.20 шт Китай;283,9;шт;20;KAIYUAN TRANSCEND FOOD LTD;203;;;;;;;;;;;;;;;;;;;;
"		Зеленые соевые бобы Эдамаме ""ESORO"" в стручке (0,500 кг) упак. 20 шт. Китай (04546)";239,48;шт;20;Китай;200;;;;;;;;;;;;;;;;;;;;
"		Зеленые соевые бобы Эдамаме ""Midori"" в стручке (0,500 кг) упак. 20 шт. Китай (8663)";217,4;шт;20;Китай/Xintai City Foreign Trade Corporation;129;;;;;;;;;;;;;;;;;;;;
"		Капуста цветная ""СВОЙ УРОЖАЙ"" с/м упак. (0,400 кг) упак. 18 шт. Россия";81,7;шт;18;"ООО ""РПК""";17;;;;;;;;;;;;;;;;;;;;
		Спаржа зеленая с/м (1,000 кг) упак. 10 шт.;621,44;шт;10;Китай/Beijing Hongming Import & Export Co. Ltd;293;;;;;;;;;;;;;;;;;;;;
"		Шпинат рубленный ""СВОЙ УРОЖАЙ"" с/м (0.400) упак. 20 шт. Россия";85,03;шт;20;РОССИЯ/Laiyang Yachang Foodstuff Co., Ltd;113;;;;;;;;;;;;;;;;;;;;
ЗАМОРОЖЕННЫЕ ЯГОДЫ;;;;;;;;;;;;;;;;;;;;;;;;;
"ЗАМОРОЖЕННЫЕ ЯГОДЫ ""MASTER FRUITS"":";;;;;;;;;;;;;;;;;;;;;;;;;
"			Вишня без косточек быстрозамороженная ""Master Fruits"" (0,300 кг) упак. 8 шт.";144,94;шт;8;СЕРБИЯ/Master Fruits d.o.o.;299;;;;;;;;;;;;;;;;;;;;
"			Вишня без косточек быстрозамороженная ""Master Fruits"" (2,500 кг) упак. 4 шт.";855,26;шт;4;СЕРБИЯ/Master Fruits d.o.o.;304;;;;;;;;;;;;;;;;;;;;
"			Ежевика быстрозамороженная ""Master Fruits"" (0,300 кг) упак. 8 шт.";183,68;шт;8;СЕРБИЯ/Master Fruits d.o.o.;175;;;;;;;;;;;;;;;;;;;;
"			Ежевика быстрозамороженная ""Master Fruits"" (2,500 кг) упак. 4 шт.";1 181,01;шт;4;СЕРБИЯ/Master Fruits d.o.o.;87;;;;;;;;;;;;;;;;;;;;
"			Клубника быстрозамороженная ""Master Fruits"" (0,300 кг) упак. 8 шт.";141,76;шт;8;СЕРБИЯ;92;;;;;;;;;;;;;;;;;;;;
"			Клубника быстрозамороженная ""Master Fruits"" (2,500 кг) упак. 4 шт.";960,02;шт;4;Master Fruits d.o.o.;245;;;;;;;;;;;;;;;;;;;;
"			Малина быстрозамороженная ""Master Fruits"" (0,300 кг) упак. 8 шт.";291,31;шт;8;СЕРБИЯ/Master Fruits d.o.o.;169;;;;;;;;;;;;;;;;;;;;
"			Малина быстрозамороженная ""Master Fruits"" (2,500 кг) упак. 4 шт.";2 042,01;шт;4;СЕРБИЯ/Master Fruits d.o.o.;744;;;;;;;;;;;;;;;;;;;;
"			Малина быстрозамороженная ""Master Fruits"" (2,500 кг) упак. 4 шт.";1 740,4;шт;4;СЕРБИЯ/Master Fruits d.o.o.;210;;;;;;;;;;;;;;;;;;;;
ЗАМОРОЖЕННЫЕ ЯГОДЫ ДРУГИХ ПРОИЗВОДИТЕЛЕЙ;;;;;;;;;;;;;;;;;;;;;;;;;
"			Брусника ""Мир Заморозки"" с/м (0,400 кг) упак. 20 шт. Россия";233,33;шт;1;"ООО ""Мир Заморозки""";42;;;;;;;;;;;;;;;;;;;;
			Вишня с/м б/к упак. 10 кг Сербия;2 329,8;кор.;1;СЕРБИЯ;58;;;;;;;;;;;;;;;;;;;;
			Клюква дикорастущая с/м упак. 10 кг (Вологодская ягода);5 820,4;кор.;1;Шебекинский Овощной Комбинат (Россия);4;;;;;;;;;;;;;;;;;;;;
			Компотная ягодная смесь с/м  (крыжовник, клубника, яблоко) упак. 10 кг Россия;1 406,65;кор.;1;"РОССИЯ/ООО ""Мир Заморозки""";44;;;;;;;;;;;;;;;;;;;;
"			Облепиха  ""Мир Заморозки"" с/м (0,400 кг) упак. 20 шт. Россия";106,81;шт;20;"ООО ""Мир Заморозки""";110;;;;;;;;;;;;;;;;;;;;
"			Черная смородина ""Мир Заморозки"" с/м (0,400 кг) упак. 20 шт. Россия";211,31;шт;20;"ООО ""Мир Заморозки""";33;;;;;;;;;;;;;;;;;;;;
			Черная смородина с/м (0,300 кг) ЗИМА ЛЕТО  упак. 20 шт. Россия;164,4;шт;20;РОССИЯ;156;;;;;;;;;;;;;;;;;;;;
"			Черника с/м ""Мир Заморозки"" (0,400 кг) упак.20 шт Россия";197,65;шт;20;"ООО ""Мир Заморозки""";199;;;;;;;;;;;;;;;;;;;;
ЗАМОРОЖЕННЫЕ ЯГОДЫ ИМПОРТ:;;;;;;;;;;;;;;;;;;;;;;;;;
"			Клубника класс ""А"" б/м упак. 10 кг Египет";1 508,25;упак;1;ЕГИПЕТ;98;;;;;;;;;;;;;;;;;;;;
ПРОДУКЦИЯ ВОЛОГОДСКАЯ ЯГОДА:;;;;;;;;;;;;;;;;;;;;;;;;;
"			Клюква садовая ""СВОЙ УРОЖАЙ"" с/м  (0,300) упак. 25 шт. Россия";124,1;шт;10;"ООО ""Вологодская ягода"" (Россия)";79;;;;;;;;;;;;;;;;;;;;
"			Кукуруза зерно ""Кружево Вкуса"" с/м упак. (10 кг/10,150 кг) Россия";1 598,17;упак;1;"ООО ""Вологодская ягода"" (Россия)";15;;;;;;;;;;;;;;;;;;;;
"			Малина ""Кружево Вкуса"" с/м  (0,300кг/0,340кг) упак.10 шт.  Россия";231,4;шт;10;"ООО ""Вологодская ягода"" (Россия)";41;;;;;;;;;;;;;;;;;;;;
		Брусника с/м упак. 10 кг Китай;3 139,3;шт;1;Китай;61;;;;;;;;;;;;;;;;;;;;
		Вишня с/м б/к упак. 10 кг;2 275,3;кор.;1;XIAMEN SINOCHARM CO., LTD;20;;;;;;;;;;;;;;;;;;;;
		Клюква садовая упак. 10 кг  Китай;3 032,16;упак;1;Китай;1;;;;;;;;;;;;;;;;;;;;
		Клюква садовая упак. 10 кг  Россия;4 067,9;кор.;1;;43;;;;;;;;;;;;;;;;;;;;
		Облепиха с/м кор. 10 кг Китай;2 262,9;кор.;1;Китай/Beijing Hongming Import & Export Co. Ltd;73;;;;;;;;;;;;;;;;;;;;
		Черная смородина с/м упак. 10 кг Китай;2 501,18;шт;1;Anshan Xinhua Traiding Co. LTD;24;;;;;;;;;;;;;;;;;;;;
КАРТОФЕЛЬ ФРИ И АППЕТАЙЗЕРЫ:;;;;;;;;;;;;;;;;;;;;;;;;;
Замороженная продукция IGLOTEX:;;;;;;;;;;;;;;;;;;;;;;;;;
"			Картофель фри прямой 10*10мм ""Quick 90 Sec"" Iglotex Professional (2,5 кг) упак. 5 шт.";974,16;шт;5;ПОЛЬША/P.P.Ch. Fritar S.A;126;;;;;;;;;;;;;;;;;;;;
			Картофель фри прямой 10*10мм BistroHoreca (2,5 кг) упак. 5 шт.;770,6;шт;5;ПОЛЬША;325;;;;;;;;;;;;;;;;;;;;
			Картофель фри прямой 10*10мм Iglotex Professional (2,5 кг) упак. 5 шт.;731,85;шт;5;ПОЛЬША;15;;;;;;;;;;;;;;;;;;;;
			Картофель фри Стейкхаус 9*18 мм Iglotex Professional (2,5 кг) упак. 5 шт.;803,6;шт;5;ПОЛЬША;122;;;;;;;;;;;;;;;;;;;;
КАРТОФЕЛЬ ФАРМ ФРИТЕС ИМПОРТ:;;;;;;;;;;;;;;;;;;;;;;;;;
"			Картофель фри 9/18 мм ""Фарм Фритес""  (Steakhouse frites) (2,500кг) упак. 5 шт.";833,74;шт;5;;168;;;;;;;;;;;;;;;;;;;;
