18 сентября 2023 г. 10:06:44;;;;
Прайс-Лист;;;;
Консервация Хорека;;;;
Котлеты из говядины с солью и перцем 100мм 90 гр (~5кг) / Мясные прод. Хорека зам /  / 5 / Россия;кг;122,17;452,50;
Котлеты из говядины с солью и перцем 120мм 90 гр (~5кг) / Мясные прод. Хорека зам /  / 5 / Россия;кг;44,28;452,50;
Котлеты из мяса птицы рубл. 1 кг. ПФ 100 / Мясные прод. Хорека зам / 1 / 16 / ;шт;215,00;385,00;
Крылышки кур. острые в панировке с/м / Мясные прод. Хорека зам /  / 8 / Баффало;кг;392,00;452,00;
Наггетсы кур 15шт*1,115 кг (16,725кг) Хрустящие / Мясные прод. Хорека зам / 1,115 / 15 / Компас Фудс;шт;1 516,00;428,50;
Пепперони с/к колбаса полусухая 500г Таганский МК / Мясные прод. Хорека зам / 0,5 / 24 / Таганский Мясокомбинат;шт;1 243,00;288,50;
Пепперони с/к нарезка зам 1кг(8шт) / Мясные прод. Хорека зам / 1 / 8 / Ремит;шт;265,00;744,50;
Сосиски для хот-дога из говядины 0,75 кг / Мясные прод. Хорека зам / 0,75 / 12 / Ремит;шт;26,00;685,00;
Сосиски для хот-дога из свинины 0,75 кг / Мясные прод. Хорека зам / 0,75 / 12 / Ремит;шт;84,00;437,00;
Сосиски Чикен-спайси в/у 0,75 кг / Мясные прод. Хорека зам / 0,75 / 12 / Ремит;шт;242,00;424,00;
"Стрипсы куриные ""Strips Оригинальные"" с/м  1,115 кг пакет / Мясные прод. Хорека зам / 1,115 / 15 / Компас Фудс";шт;190,00;452,50;
Утиная грудка филе подложка с/м Озерка ~0,5 кг(12шт) / Мясные прод. Хорека зам /  / 12 / Новые Утиные Фермы;кг;46,07;869,00;
Утиный окорочок подложка с/м ТД Улыбино ~1 кг / Мясные прод. Хорека зам /  / 1 / Россия;кг;0,02;563,50;
ТМ Печагин;;;;
Горчица Русская Pechagin Professional ведро 1кг / ТМ Печагин / 1 / 6 / Печагин;шт;87,00;107,00;
Кетчуп Томатный 1кат Pechagin Professional ведро 5кг / ТМ Печагин / 5 / 1 / ;шт;164,00;751,00;
Кетчуп Шашлычный 2 кат. OLFOOD 5кг / ТМ Печагин / 5 / 1 / Печагин;шт;50,00;427,00;
Майонез Pechagin Professional Extra 67% ведро 4,7кг / ТМ Печагин / 4,7 / 1 / Печагин;шт;451,00;707,00;
Майонез Pechagin Professional Profi 56% 10л / ТМ Печагин / 10 / 1 / ;шт;139,00;1 366,00;
Майонез Pechagin Professional Profi 67% 10л / ТМ Печагин / 10 / 1 / Печагин;шт;697,00;1 334,00;
Майонез Pechagin Professional Profi 67% 3л / ТМ Печагин / 3 / 1 / Печагин;шт;60,00;495,00;
Майонез Pechagin Professional Profi 67% 5л / ТМ Печагин / 5 / 1 / Печагин;шт;354,00;755,00;
Пицца Соус классич Pechagin Professional 5кг ведро / ТМ Печагин / 5 / 1 / Печагин;шт;112,00;849,00;
Пицца Соус с базиликом Pechagin Professional 5кг ведро / ТМ Печагин / 5 / 1 / ;шт;190,00;762,00;
Соус томатный по-грузински Pechagin 5кг / ТМ Печагин / 5 / 1 / Печагин;шт;7,00;666,00;
Томатная паста Pechagin Professional ведро 10кг / ТМ Печагин / 10 / 1 / Печагин;шт;31,00;1 946,00;
Томатная паста Pechagin Professional ведро 1кг(6шт) / ТМ Печагин / 1 / 6 / Печагин;шт;145,00;219,00;
Томатная паста Pechagin Professional ведро 5кг / ТМ Печагин / 5 / 1 / Печагин;шт;157,00;1 030,00;
Хрен Столовый ведро 1 кг / ТМ Печагин / 1 / 6 / ;шт;90,00;176,00;
Мясные прод. Хорека зам;;;;
Грудинка свиная ПРИМ с/к ~1 кг / Мясные прод. Хорека зам /  / 1 / Аргус ООО;кг;0,22;-;
Мясорезка охл;;;;
"Грудинка соленая ""Казачья"" в/у / Мясорезка охл /  / 1 / Молвилль";кг;9,00;418,00;
Сибирская ПК;;;;
"Домашняя п/к ""Сибирский стандарт""(черев) (с ср.защ.атм.)1,0кг / Сибирская ПК /  / 1 / Сибирская ПК";кг;141,63;;
"Классическая с/к ""Сибирский стандарт"" 0,56кг/шт / Сибирская ПК / 0,56 / 1 / Сибирская ПК";шт;864,00;;
"Колбаски БОЛЬШИЕ МЯСЬОНЫ с/к ""Сибирский стандарт"" 0,3 кг/шт(в ср.защ.атм.) / Сибирская ПК / 0,3 / 1 / Сибирская ПК";шт;1 100,00;;
Оригинальная с перцем с/к 0,56 кг/шт. / Сибирская ПК / 0,56 / 1 / Сибирская ПК;шт;1 116,00;;
Праздничная с/к 0,56 кг/шт. / Сибирская ПК / 0,56 / 1 / Сибирская ПК;шт;1 520,00;;
"Сосиски ""БОЛЬШАЯ сосиска"" ""Сибирский стандарт""(лоток с ср.защ.атм.) / Сибирская ПК /  / 1 / Сибирская ПК";кг;184,94;;
RussHoreca;;;;
Зеленый горошек ж/б 400 гр. / RussHoreca / 0,4 / 12 / RUSSHORECA;шт;183,00;62,50;
Кукуруза сахарная ж/б 400 гр. / RussHoreca / 0,4 / 12 / RUSSHORECA;шт;391,00;62,50;
Маслины б/к Premium 300мл. / RussHoreca / 0,28 / 12 / Испания;шт;8 581,00;79,00;
Оливки б/к Premium 300мл. / RussHoreca / 0,28 / 12 / Испания;шт;1 333,00;80,00;
Фасоль красная натуральная ж/б 400 гр. / RussHoreca / 0,4 / 12 / RUSSHORECA;шт;183,00;51,00;
Япон.кухня свтф;;;;
Имбирь мар.роз LUX NEW opt 1400гр. / Япон.кухня / 1,4 / 10 / Китай;шт;606,00;120,50;
Хайнц;;;;
"Кетчуп ""Хайнц"" томатный 2кг*6шт(балк) / Хайнц / 2 / 6 / Хайнц";шт;314,00;566,00;
"Соус ""Хайнц"" барбекью 1кг*6шт (балк) / Хайнц / 1 / 6 / Хайнц";шт;57,00;464,50;
"Соус ""Хайнц"" барбекью 25мл*125 шт / Хайнц / 0,025 / 125 / Хайнц";шт;1 750,00;15,20;
"Соус ""Хайнц"" горчичный 2кг*6шт (балк) / Хайнц / 2 / 6 / Хайнц";шт;44,00;986,50;
"Соус ""Хайнц"" Гриль 1кг*6шт (балк) / Хайнц / 1 / 6 / Хайнц";шт;33,00;596,50;
"Соус ""Хайнц"" сырный 1кг*6шт (балк) / Хайнц / 1 / 6 / Хайнц";шт;272,00;536,50;
"Соус ""Хайнц"" Цезарь 2кг*6шт (балк) / Хайнц / 2 / 6 / Россия";шт;11,00;858,50;
"Соус ""Хайнц"" чесночный 25мл*125 шт 3,06 / Хайнц / 0,025 / 125 / Хайнц";шт;2 250,00;15,20;
"Соус ""Хайнц"" Чесночный Ранч 1кг*6шт (балк) / Хайнц / 1 / 6 / Хайнц";шт;8,00;542,00;
Япон.кухня зам;;;;
"Кларий жар в с/соусе ""ООО Панинское"" ~12 / Япон.кухня зам /  / 12 / ООО Панинское";кг;31,10;905,00;
"Кларий жареный в соевом соусе Унаги 0,4-0,9кг""ООО Балык"" ~14 кг / Япон.кухня зам /  / 14 / Балык ООО";кг;173,82;830,50;
Окунь изумидай RISMA 9-11 унц. / Япон.кухня зам /  / 10 / Китай;кг;12,98;642,00;
Тунец Yellowfin Loin Аками ~2кг+ / Япон.кухня зам /  / 25 / Вьетнам;кг;15,66;1 003,50;
Тунец Yellowfin Saku AAA 500-800 / Япон.кухня зам /  / 10 / Вьетнам;кг;88,08;1 739,50;
Угорь жар замор c/соусом ~500гр RISMA Platinum 2*5кг / Япон.кухня зам /  / 10 / Китай;кг;0,00;1 799,50;
Угорь жар замор NIJI PLATINUM в/у соус 10% / Япон.кухня зам /  / 10 / Китай;кг;0,13;1 943,00;
Филе Масляной х/к ~1,3-1,6 / Япон.кухня зам /  / 10 / Дзержинский;кг;55,49;952,00;
Мясные прод. Хорека охл;;;;
"Колбаски ""Охотничьи"" копченые п/к в/у ~1  кг / Мясные прод. Хорека охл /  / 1 / Масловские колбасы";кг;2,83;362,50;
Доброфлот зам;;;;
"Котлеты рыбные ""Аппетитные"" в панировке 5кг Е / Доброфлот зам /  / 5 / Южморрыбфлот";кг;130,00;105,00;
Палочки рыбные Приморские (минтай)  5кг / Доброфлот зам /  / 5 / Южморрыбфлот;кг;20,00;120,00;
СоюзСнаб;;;;
Маринад Барбекю DEL AR 1 кг / СоюзСнаб /  / 20 / Союзснаб;кг;3,00;643,50;
Конд. ингредиенты Хорека;;;;
Маршмеллоу solo Zerfer 40гр(30шт) / Конд. ингредиенты Хорека / 0,04 / 1 / ;шт;20,00;20,50;
Пюре Абрикос Фрут Руж и Ко 1кг(6шт) / Конд. ингредиенты Хорека / 1 / 6 / ;шт;2,00;833,50;
Пюре Банан Фрут Руж и Ко 1кг(6шт) / Конд. ингредиенты Хорека / 1 / 6 / Франция;шт;5,00;672,50;
Пюре Клубника Фрут Руж и Ко 1кг(6шт) / Конд. ингредиенты Хорека / 1 / 6 / Франция;шт;2,00;736,00;
Пюре Кокос Фрут Руж и Ко 1кг(6шт) / Конд. ингредиенты Хорека / 1 / 6 / ;шт;4,00;926,00;
Пюре Красный Апельсин Фрут Руж и Ко 1кг(6шт) / Конд. ингредиенты Хорека / 1 / 6 / Франция;шт;5,00;871,00;
Пюре Манго Альфонсо Фрут Руж и Ко 1кг(6шт) / Конд. ингредиенты Хорека / 1 / 6 / Франция;шт;49,00;928,00;
Пюре Маракуйя Фрут Руж и Ко 1кг(6шт) / Конд. ингредиенты Хорека / 1 / 6 / Франция;шт;44,00;1 167,50;
Пюре Черная Смородина Фрут Руж и Ко 1кг(6шт) / Конд. ингредиенты Хорека / 1 / 6 / Франция;шт;5,00;774,00;
Топпинг-сироп Карамель 1кг Royal Cane / Конд. ингредиенты Хорека / 1 / 6 / ;шт;28,00;264,50;
Топпинг-сироп Клубника 1кг Royal Cane / Конд. ингредиенты Хорека / 1 / 6 / ;шт;25,00;265,00;
ЭФКО-Каскад;;;;
Масло подсол.раф.дезод. в/с вымороженное EFKO FOOD 1 л / ЭФКО-Каскад / 1 / 15 / Эфко-Каскад ООО;шт;565,00;109,00;
Конд. ингред. Хорека охл;;;;
Мед Цветочный 1кг / Конд. ингред. Хорека охл / 1 / 8 / Россия;шт;272,00;231,50;
Десерты Хорека;;;;
Морож Дольче Латте Банан с шок и минд. 3кг/Русский Холод (арт.БШГ) / Десерты Хорека / 3 / 1 / ;шт;1,00;1 761,50;
Морож Дольче Латте Ваниль бурбон 12% 3кг/Русский Холод (арт.ГВБ12%) / Десерты Хорека / 3 / 1 / ;шт;2,00;1 622,00;
Морож Дольче Латте Клубника со сливками 12% 3кг/Русский Холод (арт.ГКС) / Десерты Хорека / 3 / 1 / ;шт;1,00;1 619,00;
Морож Дольче Латте Тирамису 3кг/Русский Холод (арт.ГТМ) / Десерты Хорека / 3 / 1 / ;шт;1,00;1 678,00;
Морож Дольче Латте Фисташка 12% 3кг/Русский Холод (арт.ФИС) / Десерты Хорека / 3 / 1 / ;шт;2,00;1 708,00;
Мороженое от Деда Мороза клубника с ЗМЖ лоток 2,2кг (1325) / Десерты Хорека / 2,2 / 1 / ;шт;92,00;420,00;
Печенье Савоярди сахарное для тирамису  TM I dolci di montagna / Десерты Хорека / 0,44 / 15 / Италия;шт;102,00;264,00;
Торт Морковный 2кг*48 порций Кристоф / Десерты Хорека / 2 / 1 / ;шт;4,00;1 740,50;
Торт Прага 2,2кг/70 порций Кристоф / Десерты Хорека / 2,2 / 1 / ;шт;3,00;1 561,50;
Торт Шоколадное зеркало 2кг*70 порций Кристоф / Десерты Хорека / 2 / 1 / ;шт;7,00;1 433,00;
Торт Ягодный блюз 2кг/70 порций Кристоф / Десерты Хорека / 2 / 1 / ;шт;8,00;1 559,50;
Чизкейк New-York 1,66кг / Десерты Хорека / 1,66 / 3 / Чизберри;шт;27,00;1 365,50;
Чизкейк New-York клубника 1,66кг / Десерты Хорека / 1,66 / 4 / Чизберри;шт;14,00;1 437,50;
Чизкейк суфле шоколадный 1,2кг / Десерты Хорека / 1,2 / 4 / Чизберри;шт;2,00;706,00;
Чизкейк Шоколадный 1,66кг / Десерты Хорека / 1,66 / 4 / Чизберри;шт;8,00;1 563,00;
Десерты Хорека зам;;;;
Мороженое с ЗМЖ ваниль лоток (1819)  2,2 кг / Десерты Хорека зам / 2,2 / 1 / ;шт;140,00;402,00;
Мороженое с ЗМЖ шоколад лоток (1323)  2,2 кг / Десерты Хорека зам / 2,2 / 1 / ;шт;19,00;422,50;
Сырники заморож. 7 кг/кор (70гр*100шт) / Десерты Хорека зам /  / 7 / Корона-ФУД;кг;56,00;457,50;
Мультипро охл;;;;
Моцарелла AitiMilk original 48-50%~2кг (молокосод. с змж) / Мультипро охл /  / 12 / Мультипро;кг;1 288,62;464,50;
Моцарелла Extra Alti для пиццы ~2кг*** / Мультипро охл /  / 12 / Мультипро;кг;1 964,85;392,43;
"Сыр творожный ""Кремчиз""  55% 2кг Alti / Мультипро охл / 2 / 1 / Мультипро";шт;22,00;-;
СоюзСнаб охл;;;;
Моцарелла для пиццы light 50% 2кг DenCheesе / СоюзСнаб охл / 2 / 6 / Союзснаб;шт;784,00;708,50;
Сады Придонья;;;;
НеМолоко Barista 1л напиток миндальный обогащ.витаминами и мин.вещ-ми / Сады Придонья / 1 / 6 / Сады Придонья;шт;1,00;119,28;
Сок Иль Примо 0,2л апельсиновый восстановленный / Сады Придонья / 0,2 / 8 / Сады Придонья;шт;96,00;45,00;
Сок Иль Примо 0,2л мультифруктовый с мякотью восстановленный / Сады Придонья / 0,2 / 8 / Сады Придонья;шт;80,00;41,00;
Сок Иль Примо 0,2л нектар вишневый осветвленный / Сады Придонья / 0,2 / 8 / Сады Придонья;шт;96,00;41,00;
Сок Иль Примо 0,2л яблочный из зеленых яблок осветвленный  восстанов. / Сады Придонья / 0,2 / 8 / Сады Придонья;шт;96,00;41,00;
Сок Мой 0,2л яблочный из зеленых яблок осветвленный восстановл / Сады Придонья / 0,2 / 27 / Сады Придонья;шт;18,00;18,95;
Черкизово заморозка;;;;
Окорочок ЦБ б/хр с/м Вес ~13кг (арт. 1010262065) / Черкизово заморозка /  / 13 / Куриное Царство;кг;168,95;243,70;
Филе грудки ЦБ б/кожи с/м Вес ~13кг (НБР/СТО/вал) (арт. 1010250665) / Черкизово заморозка /  / 13 / Куриное Царство;кг;247,41;420,93;
Барилла ;;;;
"Пенне Ригате""Barilla"" 0,45кг №73 / Барилла / 0,45 / 14 / Barilla";шт;84,00;72,00;
Соус Песто Алла Дженовезе с базиликом 190гр / Барилла / 0,19 / 12 / Barilla;шт;8,00;209,00;
Тальятелле Barilla 0,5кг №16 / Барилла / 0,5 / 12 / Barilla;шт;4,00;313,00;
Фарфалле №65 Barilla 400г / Барилла / 0,4 / 12 / Barilla;шт;52,00;80,70;
Феттучине Barilla 0.5кг / Барилла / 0,5 / 12 / Barilla;шт;2 259,00;160,00;
"Фузилли ""Barilla"" 450г / Барилла / 0,45 / 12 / Barilla";шт;93,00;72,00;
Хлеб пшеничный 0,47гр(10шт) American Sandwich Harrys / Барилла / 0,47 / 10 / Barilla;шт;327,00;84,42;
Доброфлот охл;;;;
